HILLSBOROUGH,VILLAGE OF EXCELLENCE ACADEMY MIDDLE SCHOOL,66,22,97,YES,NO,N,98,95,"4600 E BUSCH BLVD TAMPA, FL 33617-0000",28.032976,-82.409469,113
HILLSBOROUGH,WASHINGTON ELEMENTARY SCHOOL,58,19,99,NO,YES,N,98,98,"1407 ESTELLE ST TAMPA, FL 33605-4801",27.958413,-82.449857,114
HILLSBOROUGH,WEST TAMPA ELEMENTARY SCHOOL,88,29,99,NO,YES,N,97,95,"2700 W CHERRY ST TAMPA, FL 33607-3352",27.960858,-82.488056,115
INDIAN RIVER,INDIAN RIVER ACADEMY,85,28,97,NO,YES,N,64,89,"500 20TH ST SW VERO BEACH, FL 32962-7136",27.568835,-80.383567,116
LAKE,LEESBURG ELEMENTARY SCHOOL,83,28,98,NO,YES,N,58,53,"2229 SOUTH ST LEESBURG, FL 34748-6516",28.801739,-81.89935,117
LEE,COLONIAL ELEMENTARY SCHOOL,91,30,99,NO,YES,N,91,96,"3800 SCHOOLHOUSE RD E FORT MYERS, FL 33916-7714",26.608045,-81.843805,118
LEE,FORT MYERS PREPARATORY AND FITNESS ACADEMY,113,28,100,YES,YES,N,89,46,"4740 S CLEVELAND AVE FT MYERS, FL 33907-1311",26.592414,-81.874731,119
LEON,BOND ELEMENTARY SCHOOL,94,31,99,NO,YES,N,99,69,"2204 SAXON ST TALLAHASSEE, FL 32310-6242",30.419111,-84.293999,120
LEON,OAK RIDGE ELEMENTARY SCHOOL,84,28,99,NO,YES,N,97,56,"4530 SHELFER RD TALLAHASSEE, FL 32305-7121",30.383824,-84.284208,121
MADISON,GREENVILLE ELEMENTARY SCHOOL,90,30,99,NO,YES,N,82,64,"729 SW OVERSTREET AVE GREENVILLE, FL 32331-3505",30.458242,-83.639724,122
MANATEE,G.D. ROGERS GARDEN ELEMENTARY,67,22,100,NO,YES,N,92,100,"515 13TH AVE W BRADENTON, FL 34205-8401",27.486662,-82.56749,123
MANATEE,JAMES TILLMAN ELEMENTARY MAGNET SCHOOL,87,29,100,NO,YES,N,91,100,"1415 29TH ST E PALMETTO, FL 34221-2418",27.538786,-82.550479,124
MANATEE,JUST FOR GIRLS ACADEMY,37,12,98,YES,YES,N,80,100,"1011 21ST ST E BRADENTON, FL 34208-2927",27.490209,-82.537925,125
MANATEE,ORANGE RIDGE-BULLOCK ELEMENTARY,86,29,99,NO,YES,N,89,100,"400 30TH AVE W BRADENTON, FL 34205-8017",27.474388,-82.566119,126
MANATEE,PALM VIEW ELEMENTARY SCHOOL,93,31,98,NO,YES,N,80,100,"6025 BAYSHORE RD PALMETTO, FL 34221-9163",27.567453,-82.557462,127
MANATEE,PALMETTO ELEMENTARY SCHOOL,93,31,100,NO,YES,N,81,100,"834 7TH ST W PALMETTO, FL 34221-4610",27.518474,-82.574482,128
MANATEE,SARA SCOTT HARLLEE MIDDLE SCHOOL,122,24,97,NO,YES,N,76,100,"6423 9TH ST E BRADENTON, FL 34203-7641",27.426585,-82.552845,129
MANATEE,VISIBLE MEN ACADEMY,41,21,100,YES,YES,N,88,100,"1003 63RD AVE E BRADENTON, FL 34203-7729",27.430245,-82.553362,130
ORANGE,ASPIRE ACADEMY CHARTER,77,26,99,YES,YES,N,86,80,"928 MALONE DR ORLANDO, FL 32810-5530",28.608877,-81.394809,131
ORANGE,ECCLESTON ELEMENTARY,90,30,99,NO,YES,N,100,75,"1500 AARON AVE ORLANDO, FL 32811-4114",28.525129,-81.43339,132
ORANGE,IVEY LANE ELEMENTARY,87,29,99,NO,YES,N,98,82,"209 SILVERTON ST ORLANDO, FL 32811-1745",28.544455,-81.437169,133
ORANGE,ORLO VISTA ELEMENTARY,91,30,99,NO,YES,N,93,100,"3 N HASTINGS ST ORLANDO, FL 32835-1441",28.541482,-81.458846,134
ORANGE,PINE HILLS ELEMENTARY,89,30,100,NO,YES,N,96,71,"1006 FERNDELL RD ORLANDO, FL 32808-6108",28.560313,-81.457286,135
ORANGE,PINECREST CREEK CHARTER,70,23,100,YES,YES,N,99,No information provided,"1100 LEE RD ORLANDO, FL 32810-5847",28.604814,-81.398311,136
ORANGE,ROLLING HILLS ELEMENTARY,82,27,99,NO,YES,N,97,72,"4903 DONOVAN ST ORLANDO, FL 32808-2617",28.590517,-81.447001,137
ORANGE,WASHINGTON SHORES ELEMENTARY,77,26,100,NO,YES,N,100,76,"944 W LAKE MANN DR ORLANDO, FL 32805-3435",28.528998,-81.42291,138
PALM BEACH,BELLE GLADE ELEMENTARY SCHOOL,66,22,100,NO,YES,N,99,98,"500 NW AVENUE L BELLE GLADE, FL 33430-1804",26.695241,-80.672798,139
PALM BEACH,BELLE GLADE EXCEL CHARTER SCHOOL,14,7,96,YES,YES,N,98,96,"555 SW 16TH ST BELLE GLADE, FL 33430-3608",26.680893,-80.684833,140
PALM BEACH,DR. MARY MCLEOD BETHUNE ELEMENTARY,83,28,100,NO,YES,N,99,95,"1501 AVENUE U RIVIERA BEACH, FL 33404-6513",26.776181,-80.084386,141
PALM BEACH,GOLD COAST COMMUNITY SCHOOL,16,5,96,NO,YES,A,91,90,"4260 WESTGATE AVE WEST PALM BEACH, FL 33409-4728",26.70191,-80.108163,142
PALM BEACH,K. E. CUNNINGHAM/CANAL POINT ELEMENTARY,83,28,99,NO,YES,N,98,99,"37000 MAIN ST CANAL POINT, FL 33438-9572",26.859869,-80.629933,143
PALM BEACH,LAKE SHORE MIDDLE SCHOOL,137,27,98,NO,YES,N,99,97,"425 W CANAL ST N BELLE GLADE, FL 33430-3086",26.690173,-80.672906,144
PALM BEACH,LAKESIDE ACADEMY,8,3,99,YES,YES,N,97,99,"716 S MAIN ST BELLE GLADE, FL 33430-4202",26.677632,-80.670409,145
PALM BEACH,LEARNING PATH ACADEMY,6,2,97,YES,YES,N,85,92,"1340 KENWOOD RD WEST PALM BEACH, FL 33401-7408",26.694149,-80.069321,146
PALM BEACH,LINCOLN ELEMENTARY SCHOOL,93,31,99,NO,YES,N,99,96,"1160 AVENUE N RIVIERA BEACH, FL 33404-6604",26.772595,-80.073127,147
PALM BEACH,NORTH AREA ELEMENTARY TRANSITION SCHOOL,16,5,96,NO,YES,A,100,100,"4260 WESTGATE AVE WEST PALM BEACH, FL 33409-4728",26.70191,-80.108163,148
PALM BEACH,NORTHMORE ELEMENTARY SCHOOL,77,26,99,NO,YES,N,89,96,"4111 N TERRACE DR WEST PALM BEACH, FL 33407-3723",26.750147,-80.063662,149
PALM BEACH,PALM BEACH COUNTY JAIL,4,4,N/A,NO,NO,A,93,No information provided,"3228 GUN CLUB RD WEST PALM BEACH, FL 33406-3001",26.671056,-80.092552,150
PALM BEACH,RIVIERA BEACH PREPARATORY & ACHIEVEMENT ACADEMY,43,11,98,NO,YES,A,97,85,"7071 GARDEN RD RIVIERA BEACH, FL 33404-4906",26.780624,-80.093324,151
PALM BEACH,ROOSEVELT ELEMENTARY SCHOOL,89,30,99,NO,YES,N,97,97,"1220 L A KIRKSEY ST WEST PALM BEACH, FL 33401-2404",26.72688,-80.065372,152
PALM BEACH,WEST RIVIERA ELEMENTARY SCHOOL,90,30,99,NO,YES,N,99,97,"1057 W 6TH ST RIVIERA BEACH, FL 33404-7421",26.767379,-80.069969,153
PASCO,HUDSON ELEMENTARY SCHOOL,88,29,99,NO,YES,N,26,80,"7229 HUDSON AVE HUDSON, FL 34667-1125",28.365707,-82.69435,154
